Car Make,Car Model,Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Age,HP per Liter,Torque to HP Ratio,Price Category,Car Make_encoded,Car Model_encoded,Price Category_encoded
Dodge,Challenger Hellcat,2022,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,67500.0,0.017241379310344827,0.2074881601286748,0.5492895928839349,Entry Level,10,56,0
Koenigsegg,Jesko,2022,0.5952380952380952,0.6041781198460693,0.6385681293302541,0.14893617021276595,2800000.0,0.017241379310344827,0.7518005540166206,0.48217751158119604,Ultra Luxury,15,99,3
Lexus,LC,2021,0.5952380952380952,0.1594282572842221,0.22979214780600463,0.5531914893617023,92950.0,0.034482758620689655,0.1243213296398892,0.4570380756848903,Mid Range,17,101,2
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,104200.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,133050.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,Mid Range,19,93,2
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,196350.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
Mercedes-Benz,AMG C63,2022,0.47619047619047616,0.177020340846619,0.2979214780600462,0.42553191489361697,69900.0,0.017241379310344827,0.24667590027700834,0.6956534584738264,Entry Level,23,26,0
Pagani,Huayra BC,2021,0.7142857142857142,0.3353490929081913,0.44688221709006926,0.19148936170212771,2600000.0,0.034482758620689655,0.2702677746999077,0.6331914865635316,Ultra Luxury,25,96,3
Rolls-Royce,Wraith,2021,0.7976190476190476,0.2435404068169324,0.3493071593533487,0.5531914893617023,338000.0,0.034482758620689655,0.12018853102906515,0.6213725871949972,Ultra Luxury,30,172,3
Tesla,Roadster,2022,,,,0.021276595744680826,200000.0,0.017241379310344827,,,High End,34,147,1
Aston Martin,Vantage,2021,0.47619047619047616,0.177020340846619,0.2915704387990762,0.36170212765957444,150000.0,0.034482758620689655,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
Bentley,Continental GT,2021,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3829787234042553,218400.0,0.034482758620689655,0.16361957525392426,0.7416493851794149,High End,7,68,1
Dodge,Challenger SRT Hellcat Redeye,2021,0.738095238095238,0.33864760857614074,0.4081986143187067,0.36170212765957444,73000.0,0.034482758620689655,0.25752837101242065,0.5125451066943679,Entry Level,10,60,0
Jaguar,F-Type R,2022,0.5952380952380952,0.2166025288620121,0.2979214780600462,0.36170212765957444,103200.0,0.017241379310344827,0.20498614958448755,0.5261556991296877,Mid Range,13,80,2
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,104970.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6382978723404255,132400.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,Mid Range,19,93,2
Porsche,Cayman GT4,2021,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,101200.0,0.034482758620689655,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Tesla,Roadster,2023,,,0.4255196304849884,,200000.0,0.0,,,High End,34,147,1
Alpine,A110,2021,0.21428571428571427,0.058823529411764705,0.13625866050808313,0.5531914893617023,71500.0,0.034482758620689655,0.3795013850415513,0.4233028758519001,Entry Level,2,21,0
BMW,M4,2021,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.4893617021276595,71800.0,0.034482758620689655,0.3704524469067405,0.47464098089632534,Entry Level,6,107,0
Dodge,Viper,2017,1.0,0.25508521165475534,0.3464203233256351,0.3191489361702128,118795.0,0.10344827586206896,0.05678670360110796,0.5694905515746295,Mid Range,10,169,2
Ferrari,Portofino,2021,0.46428571428571425,0.22539857064321056,0.3233256351039261,0.36170212765957444,218750.0,0.034482758620689655,0.3466865544427872,0.5923367704500647,High End,11,128,1
Jaguar,F-Type,2022,0.3571428571428571,0.06322155030236394,0.1703233256351039,0.7659574468085107,61600.0,0.017241379310344827,0.1416435826408126,0.6570925745729242,Entry Level,13,79,0
Lamborghini,Aventador SVJ,2021,0.7738095238095237,0.3238042880703683,0.30658198614318705,0.21276595744680848,517700.0,0.034482758620689655,0.21841039846580015,0.2519836063670454,Ultra Luxury,16,36,3
McLaren,600LT,2021,0.45238095238095233,0.22594832325453545,0.2638568129330254,0.21276595744680848,240000.0,0.034482758620689655,0.36317247412159215,0.3606452553260323,High End,21,10,1
Aston Martin,DB11,2021,0.6190476190476191,0.24683892248488182,0.2979214780600462,0.36170212765957444,221400.0,0.034482758620689655,0.22885148092904326,0.4227792548559751,High End,4,73,1
Bentley,Continental GT,2021,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3829787234042553,202500.0,0.034482758620689655,0.16361957525392426,0.7416493851794149,High End,7,68,1
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,64100.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Koenigsegg,Jesko,2022,0.5952380952380952,0.6041781198460693,0.586027713625866,0.14893617021276595,2800000.0,0.017241379310344827,0.7518005540166206,0.3883675375300414,Ultra Luxury,15,99,3
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6382978723404255,150980.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,High End,19,93,1
Mercedes-AMG,C 63 S,2022,0.47619047619047616,0.177020340846619,0.2979214780600462,0.4042553191489362,81550.0,0.017241379310344827,0.24667590027700834,0.6956534584738264,Mid Range,22,40,2
Pagani,Huayra,2021,0.7142857142857142,0.3205057724024189,0.42609699769053117,0.21276595744680848,3500000.0,0.034482758620689655,0.25281625115420125,0.616645131022567,Ultra Luxury,25,95,3
Porsche,Cayman GT4,2021,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,102550.0,0.034482758620689655,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Rimac,C_Two,2022,,0.9384277075316109,0.9792147806004619,0.0,2400000.0,0.017241379310344827,,0.5273614551267886,Ultra Luxury,29,47,3
Rolls-Royce,Wraith,2021,0.7857142857142856,0.2435404068169324,0.37066974595842955,0.5531914893617023,330000.0,0.034482758620689655,0.12566104255854946,0.6996136475476086,Ultra Luxury,30,172,3
Tesla,Roadster,2022,,,0.0,0.021276595744680826,200000.0,0.017241379310344827,,,High End,34,147,1
Bentley,Continental GT,2022,0.47619047619047616,0.19846069268829025,0.3279445727482679,0.44680851063829785,207825.0,0.017241379310344827,0.2844875346260388,0.724848671899892,High End,7,68,1
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,64195.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Jaguar,F-Type,2022,0.3571428571428571,0.10940076965365587,0.19572748267898382,0.6382978723404255,62250.0,0.017241379310344827,0.25023084025854114,0.5191806361057117,Entry Level,13,79,0
Lexus,LC 500,2022,0.5952380952380952,0.1594282572842221,0.22979214780600463,0.5531914893617023,92000.0,0.017241379310344827,0.1243213296398892,0.4570380756848903,Mid Range,17,102,2
McLaren,570S,2022,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.23404255319148937,204550.0,0.017241379310344827,0.3325557661466686,0.3821492470440727,High End,21,8,1
Tesla,Model S Plaid,2021,,0.46124244090159433,0.6062355658198614,0.021276595744680826,141190.0,0.034482758620689655,,0.7003599851662344,Mid Range,34,116,2
Audi,RS 5,2021,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.36170212765957444,75100.0,0.034482758620689655,0.35275575508644574,0.6585785260478462,Mid Range,5,134,2
Chevrolet,Camaro ZL1,2021,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,64995.0,0.034482758620689655,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Dodge,Viper ACR,2017,1.0,0.25508521165475534,0.3464203233256351,0.3191489361702128,126190.0,0.10344827586206896,0.05678670360110796,0.5694905515746295,Mid Range,10,170,2
Ford,GT,2021,0.41666666666666663,0.2633315008246289,0.31755196304849886,0.23404255319148937,500000.0,0.034482758620689655,0.49030470914127433,0.4416296107092684,Ultra Luxury,12,86,3
Porsche,Taycan 4S,2022,0.2976190476190476,0.16547553600879605,0.27251732101616627,0.42553191489361697,102900.0,0.017241379310344827,0.5067036011080334,0.6341743935261018,Mid Range,28,165,2
Lamborghini,Aventador S,2021,0.7738095238095237,0.30181418361737217,0.2938799076212471,0.23404255319148937,417650.0,0.034482758620689655,0.1945450671212444,0.26207781933954377,Ultra Luxury,16,35,3
Aston Martin,DB11,2021,0.6190476190476191,0.24683892248488182,0.2979214780600462,0.36170212765957444,205000.0,0.034482758620689655,0.22885148092904326,0.4227792548559751,High End,4,73,1
Alfa Romeo,Giulia Quadrifoglio,2022,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,81250.0,0.017241379310344827,0.43432992644951773,0.49954935097136743,Mid Range,1,92,2
Audi,RS7 Sportback,2022,0.47619047619047616,0.22539857064321056,0.3406466512702078,0.36170212765957444,115045.0,0.017241379310344827,0.33199445983379505,0.6593177303348631,Mid Range,5,146,2
BMW,M4 Competition,2021,0.3571428571428571,0.177020340846619,0.27655889145496537,0.44680851063829785,75695.0,0.034482758620689655,0.4092336103416436,0.5985909899648215,Mid Range,6,108,2
Chevrolet,Camaro SS,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.4893617021276595,42000.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,49,0
Dodge,Charger Hellcat,2021,0.738095238095238,0.29466739967014843,0.37528868360277134,0.3829787234042553,71490.0,0.034482758620689655,0.2074881601286748,0.5382475434301229,Entry Level,10,62,0
Ford,GT,2021,0.41666666666666663,0.2633315008246289,0.31755196304849886,0.21276595744680848,500000.0,0.034482758620689655,0.49030470914127433,0.4416296107092684,Ultra Luxury,12,86,3
Koenigsegg,Jesko Absolut,2022,0.5952380952380952,0.7800989554700386,0.6385681293302541,0.06382978723404259,2800000.0,0.017241379310344827,1.0,0.25414711311838944,Ultra Luxury,15,100,3
Lexus,LC 500,2021,0.5952380952380952,0.1594282572842221,0.22979214780600463,0.5531914893617023,93050.0,0.034482758620689655,0.1243213296398892,0.4570380756848903,Mid Range,17,102,2
Lotus,Evija,2022,,0.9851566794942276,0.7240184757505773,0.14893617021276595,2750000.0,0.017241379310344827,,0.18068960279584023,Ultra Luxury,18,76,3
McLaren,GT,2022,0.47619047619047616,0.23694337548103356,0.2684757505773672,0.297872340425532,210000.0,0.017241379310344827,0.35235457063711917,0.34460572028790615,High End,21,86,1
Mercedes-Benz,AMG GT Black Series,2021,0.47619047619047616,0.29631665750412317,0.3406466512702078,0.297872340425532,326050.0,0.034482758620689655,0.4570637119113574,0.4233028758519001,Ultra Luxury,23,30,3
Porsche,Cayman GT4,2021,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,102500.0,0.034482758620689655,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Lamborghini,Aventador,2021,0.7738095238095237,0.3238042880703683,0.30658198614318705,0.21276595744680848,417650.0,0.034482758620689655,0.21841039846580015,0.2519836063670454,Ultra Luxury,16,34,3
Ferrari,Portofino,2021,0.46428571428571425,0.22539857064321056,0.3233256351039261,0.3191489361702128,218750.0,0.034482758620689655,0.3466865544427872,0.5923367704500647,High End,11,128,1
Audi,TT RS,2022,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,69000.0,0.017241379310344827,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
McLaren,600LT Spider,2021,0.45238095238095233,0.22594832325453545,0.2638568129330254,0.21276595744680848,256500.0,0.034482758620689655,0.36317247412159215,0.3606452553260323,High End,21,11,1
Mercedes-Benz,AMG C 63,2022,0.47619047619047616,0.177020340846619,0.2979214780600462,0.42553191489361697,70000.0,0.017241379310344827,0.24667590027700834,0.6956534584738264,Entry Level,23,23,0
Chevrolet,Camaro SS 1LE,2021,0.738095238095238,0.15063221550302364,0.26270207852193994,0.46808510638297873,44500.0,0.034482758620689655,0.04360646948440708,0.6615504289976896,Entry Level,9,50,0
Ford,Mustang Mach 1,2021,0.5952380952380952,0.1643760307861462,0.24249422632794457,0.46808510638297873,51000.0,0.034482758620689655,0.13130193905817175,0.4966098152813737,Entry Level,12,119,0
Nissan,370Z Nismo,2021,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.723404255319149,45000.0,0.034482758620689655,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Koenigsegg,Jesko,2021,0.5952380952380952,0.5942825728422211,0.6385681293302541,0.14893617021276595,3000000.0,0.034482758620689655,0.7378393351800555,0.49843958437172897,Ultra Luxury,15,99,3
Pagani,Huayra,2021,0.7142857142857142,0.3205057724024189,0.42609699769053117,0.17021276595744683,2600000.0,0.034482758620689655,0.25281625115420125,0.616645131022567,Ultra Luxury,25,95,3
McLaren,Speedtail,2021,0.47619047619047616,0.4694887300714678,0.4896073903002309,0.14893617021276595,2300000.0,0.034482758620689655,0.7624653739612189,0.4231435129400968,Ultra Luxury,21,159,3
Lamborghini,Sián,2021,0.7738095238095237,0.3507421660252886,0.30658198614318705,0.21276595744680848,3600000.0,0.034482758620689655,0.2476454293628809,0.1975416695320098,Ultra Luxury,16,158,3
Rimac,C_Two,2021,,0.9527212754260584,1.0,0.0,2400000.0,0.034482758620689655,,0.5360783633911296,Ultra Luxury,29,47,3
Porsche,Cayman,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,59900.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,53,0
Lamborghini,Aventador,2021,0.7738095238095237,0.3238042880703683,0.30658198614318705,0.21276595744680848,393695.0,0.034482758620689655,0.21841039846580015,0.2519836063670454,Ultra Luxury,16,34,3
Ferrari,Portofino,2021,0.46428571428571425,0.22539857064321056,0.2384526558891455,0.36170212765957444,215000.0,0.034482758620689655,0.3466865544427872,0.2641300670145529,High End,11,128,1
Audi,RS 5,2022,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.4042553191489362,75100.0,0.017241379310344827,0.35275575508644574,0.6585785260478462,Mid Range,5,134,2
McLaren,GT,2021,0.47619047619047616,0.24134139637163277,0.2684757505773672,0.27659574468085113,210000.0,0.034482758620689655,0.3601108033240997,0.33166920156505786,High End,21,86,1
BMW,Z4 M40i,2022,0.3571428571428571,0.11050027487630566,0.21304849884526558,0.5319148936170213,63700.0,0.017241379310344827,0.25281625115420125,0.616645131022567,Entry Level,6,173,0
Mercedes-Benz,SLC 43,2020,0.3571428571428571,0.11214953271028037,0.22170900692840645,0.5957446808510638,62000.0,0.05172413793103449,0.2566943674976916,0.6581230915698181,Entry Level,23,154,0
Chevrolet,Camaro SS,2022,0.738095238095238,0.15063221550302364,0.26270207852193994,0.5319148936170213,42500.0,0.017241379310344827,0.04360646948440708,0.6615504289976896,Entry Level,9,49,0
Ford,Mustang GT,2022,0.5952380952380952,0.15338097855964816,0.24249422632794457,0.5319148936170213,36120.0,0.017241379310344827,0.11578947368421053,0.5468091324993828,Entry Level,12,118,0
Nissan,370Z Nismo,2020,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.5957446808510638,45790.0,0.05172413793103449,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Aston Martin,Vantage,2022,0.47619047619047616,0.177020340846619,0.2915704387990762,0.3829787234042553,146000.0,0.017241379310344827,0.24667590027700834,0.6667970489170952,Mid Range,4,168,2
Bentley,Continental GT,2021,0.47619047619047616,0.24463991203958219,0.3833718244803695,0.3191489361702128,220000.0,0.034482758620689655,0.3659279778393353,0.7416493851794149,High End,7,68,1
Porsche,718 Boxster,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,62000.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,12,0
Ferrari,F8 Spider,2021,0.46428571428571425,0.2908191313908741,0.3279445727482679,0.23404255319148937,280000.0,0.034482758620689655,0.4650188223595426,0.39764544705158433,High End,11,81,1
Audi,TT RS,2022,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,69900.0,0.017241379310344827,0.3701939058171746,0.5275885092280929,Entry Level,5,162,0
McLaren,570S,2021,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.23404255319148937,208800.0,0.034482758620689655,0.3325557661466686,0.3821492470440727,High End,21,8,1
BMW,M4,2022,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.46808510638297873,72800.0,0.017241379310344827,0.3704524469067405,0.47464098089632534,Entry Level,6,107,0
Porsche,718 Cayman,2022,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,60500.0,0.017241379310344827,0.3407202216066483,0.5735821016823212,Entry Level,28,13,0
Lamborghini,Aventador,2021,0.7738095238095237,0.30181418361737217,0.2938799076212471,0.23404255319148937,393695.0,0.034482758620689655,0.1945450671212444,0.26207781933954377,Ultra Luxury,16,34,3
Audi,RS5,2022,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.4042553191489362,75100.0,0.017241379310344827,0.35275575508644574,0.6585785260478462,Mid Range,5,141,2
McLaren,GT,2021,0.47619047619047616,0.23694337548103356,0.2684757505773672,0.297872340425532,208800.0,0.034482758620689655,0.35235457063711917,0.34460572028790615,High End,21,86,1
Mercedes-Benz,SLS AMG,2015,0.738095238095238,0.24244090159428255,0.2702078521939954,0.3829787234042553,229000.0,0.13793103448275862,0.14806540970422657,0.3348513355917392,High End,23,155,1
Nissan,370Z Nismo,2020,0.44047619047619047,0.09290819131390875,0.15935334872979215,0.723404255319149,46200.0,0.05172413793103449,0.12585161338623943,0.38256516236894955,Entry Level,24,3,0
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.3829787234042553,71000.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Aston Martin,DBS Superleggera,2021,0.6190476190476191,0.29356789444749865,0.3827944572748268,0.297872340425532,308000.0,0.034482758620689655,0.2922437673130195,0.5655849810172876,Ultra Luxury,4,74,3
Alfa Romeo,Giulia Quadrifoglio,2022,0.34523809523809523,0.17811984606926884,0.2557736720554272,0.42553191489361697,80500.0,0.017241379310344827,0.43432992644951773,0.49954935097136743,Mid Range,1,92,2
Jaguar,F-Type R,2021,0.5952380952380952,0.2166025288620121,0.2979214780600462,0.36170212765957444,105900.0,0.034482758620689655,0.20498614958448755,0.5261556991296877,Mid Range,13,80,2
Lotus,Evora GT,2020,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,96950.0,0.05172413793103449,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2019,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,150980.0,0.06896551724137931,0.13361230624152762,0.45809945172646305,High End,19,93,1
Porsche,Panamera Turbo S,2022,0.47619047619047616,0.24683892248488182,0.348729792147806,0.23404255319148937,180800.0,0.017241379310344827,0.3698060941828255,0.6070938454215092,High End,28,126,1
Lotus,Evora,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,94000.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,77,2
Alfa Romeo,4C Spider,2020,0.20238095238095236,0.03078614623419461,0.1489607390300231,0.4893617021276595,67150.0,0.05172413793103449,0.2996578132638097,0.7784703577079896,Entry Level,1,7,0
Jaguar,F-Type,2022,0.3571428571428571,0.10940076965365587,0.19572748267898382,0.6595744680851064,70900.0,0.017241379310344827,0.25023084025854114,0.5191806361057117,Entry Level,13,79,0
Maserati,GranTurismo,2021,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,134300.0,0.034482758620689655,0.13361230624152762,0.45809945172646305,Mid Range,19,93,2
Audi,RS5 Coupe,2022,0.34523809523809523,0.1445849367784497,0.2557736720554272,0.4042553191489362,76450.0,0.017241379310344827,0.35275575508644574,0.6585785260478462,Mid Range,5,142,2
Chevrolet,Camaro ZL1,2022,0.738095238095238,0.25783397471137987,0.37528868360277134,0.36170212765957444,64000.0,0.017241379310344827,0.1655794835135376,0.6615504289976896,Entry Level,9,52,0
Dodge,Challenger SRT Hellcat,2022,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,61500.0,0.017241379310344827,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Ford,GT,2021,0.41666666666666663,0.2561847168774052,0.31755196304849886,0.21276595744680848,500000.0,0.034482758620689655,0.4759002770083103,0.4637236650968223,Ultra Luxury,12,86,3
McLaren,570S,2022,0.45238095238095233,0.20945574491478836,0.2557736720554272,0.27659574468085113,198950.0,0.017241379310344827,0.3325557661466686,0.3821492470440727,High End,21,8,1
Mercedes-AMG,C63 S Coupe,2021,0.47619047619047616,0.177020340846619,0.2979214780600462,0.4042553191489362,77950.0,0.034482758620689655,0.24667590027700834,0.6956534584738264,Mid Range,22,45,2
Porsche,718 Boxster,2021,0.23809523809523808,0.06542056074766354,0.16166281755196305,0.6595744680851064,62000.0,0.034482758620689655,0.3407202216066483,0.5735821016823212,Entry Level,28,12,0
Lamborghini,Aventador S,2021,0.7738095238095237,0.3012644310060473,0.29272517321016167,0.23404255319148937,417826.0,0.034482758620689655,0.19394843383763052,0.2597197980509448,Ultra Luxury,16,35,3
Audi,TT RS Coupe,2021,0.2976190476190476,0.11709730621220453,0.20438799076212472,0.3829787234042553,67600.0,0.034482758620689655,0.3701939058171746,0.5275885092280929,Entry Level,5,163,0
BMW,M4 Coupe,2021,0.3571428571428571,0.1605277625068719,0.23441108545034642,0.42553191489361697,71800.0,0.034482758620689655,0.3704524469067405,0.47464098089632534,Entry Level,6,109,0
Aston Martin,DBS Superleggera,2022,0.6190476190476191,0.29356789444749865,0.3833718244803695,0.34042553191489355,314500.0,0.017241379310344827,0.2922437673130195,0.5674304704015259,Ultra Luxury,4,74,3
Bentley,Continental GT,2022,0.7142857142857142,0.24463991203958219,0.3833718244803695,0.3191489361702128,214425.0,0.017241379310344827,0.16361957525392426,0.7416493851794149,High End,7,68,1
Bugatti,Chiron,2022,0.9523809523809523,0.7251236943375482,0.6812933025404156,0.10638297872340424,3000000.0,0.017241379310344827,0.48614958448753465,0.3800517815885104,Ultra Luxury,8,64,3
Dodge,Challenger SRT Hellcat,2022,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,71490.0,0.017241379310344827,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Jaguar,F-Type,2021,0.5952380952380952,0.2166025288620121,0.2979214780600462,0.36170212765957444,105900.0,0.034482758620689655,0.20498614958448755,0.5261556991296877,Mid Range,13,79,2
Koenigsegg,Jesko,2021,0.5952380952380952,0.6041781198460693,0.6385681293302541,0.14893617021276595,2800000.0,0.034482758620689655,0.7518005540166206,0.48217751158119604,Ultra Luxury,15,99,3
Lotus,Evora GT,2021,0.41666666666666663,0.12919186366135238,0.18302540415704388,0.42553191489361697,104400.0,0.034482758620689655,0.21994459833795013,0.34752887596085735,Mid Range,18,78,2
Maserati,GranTurismo,2022,0.5595238095238095,0.15008246289169874,0.22170900692840645,0.6170212765957447,150980.0,0.017241379310344827,0.13361230624152762,0.45809945172646305,High End,19,93,1
Porsche,Cayman GT4,2022,0.47619047619047616,0.1280923584387026,0.1784064665127021,0.5106382978723405,102000.0,0.017241379310344827,0.16038781163434904,0.32688831421096176,Mid Range,28,54,2
Rimac,C_Two,2021,,0.9527212754260584,0.9792147806004619,0.021276595744680826,2400000.0,0.034482758620689655,,0.5112597130513704,Ultra Luxury,29,47,3
Rolls-Royce,Wraith,2021,0.8095238095238094,0.2435404068169324,0.3493071593533487,0.5531914893617023,335550.0,0.034482758620689655,0.1148769757210363,0.6213725871949972,Ultra Luxury,30,172,3
Tesla,Model S Plaid,2021,,0.46124244090159433,0.6062355658198614,0.021276595744680826,141990.0,0.034482758620689655,,0.7003599851662344,Mid Range,34,116,2
TVR,Griffith,2021,0.5952380952380952,0.1753710830126443,0.24249422632794457,0.44680851063829785,157500.0,0.034482758620689655,0.14681440443213298,0.4504264434408053,High End,33,94,1
Ultima,RS,2021,0.738095238095238,0.560197910940077,0.7505773672055427,0.10638297872340424,220000.0,0.034482758620689655,0.5096059333392905,0.7715108381419001,High End,36,132,1
W Motors,Fenyr SuperSport,2022,0.45238095238095233,0.3402968664101155,0.41743648960739027,0.19148936170212771,1550000.0,0.017241379310344827,0.5754483160810615,0.5345461564361264,Ultra Luxury,37,83,3
Acura,NSX,2021,0.41666666666666663,0.2155030236393623,0.2748267898383372,0.23404255319148937,157500.0,0.034482758620689655,0.39390581717451534,0.43817535701887433,High End,0,121,1
Aston Martin,DBS Superleggera,2022,0.6190476190476191,0.29356789444749865,0.3827944572748268,0.297872340425532,308000.0,0.017241379310344827,0.2922437673130195,0.5655849810172876,Ultra Luxury,4,74,3
Dodge,Challenger SRT Hellcat,2021,0.738095238095238,0.29466739967014843,0.3787528868360277,0.36170212765957444,65000.0,0.034482758620689655,0.2074881601286748,0.5492895928839349,Entry Level,10,59,0
Jaguar,F-Type,2021,0.3571428571428571,0.10940076965365587,0.19572748267898382,0.6595744680851064,63100.0,0.034482758620689655,0.25023084025854114,0.5191806361057117,Entry Level,13,79,0
Lotus,Evija,2022,,0.9851566794942276,0.7240184757505773,0.14893617021276595,2600000.0,0.017241379310344827,,0.18068960279584023,Ultra Luxury,18,76,3
Porsche,Taycan,2021,,0.23914238592633313,0.44688221709006926,0.17021276595744683,185000.0,0.034482758620689655,,1.0,High End,28,164,1
Rimac,C_Two,2022,,0.9527212754260584,0.9792147806004619,0.021276595744680826,2400000.0,0.017241379310344827,,0.5112597130513704,Ultra Luxury,29,47,3
Tesla,Model S Plaid,2022,,0.46124244090159433,0.6062355658198614,0.03829787234042553,140000.0,0.017241379310344827,,0.7003599851662344,Mid Range,34,116,2
Mercedes-Benz,AMG GT Black Series,2021,0.47619047619047616,0.29631665750412317,0.3406466512702078,0.27659574468085113,325000.0,0.034482758620689655,0.4570637119113574,0.4233028758519001,Ultra Luxury,23,30,3
Ford,GT,2021,0.41666666666666663,0.2561847168774052,0.31755196304849886,0.25531914893617025,500000.0,0.034482758620689655,0.4759002770083103,0.4637236650968223,Ultra Luxury,12,86,3
Aston Martin,DBS Superleggera,2021,0.6190476190476191,0.29356789444749865,0.3833718244803695,0.34042553191489355,307820.0,0.034482758620689655,0.2922437673130195,0.5674304704015259,Ultra Luxury,4,74,3
Dodge,Challenger SRT Hellcat Redeye,2021,0.738095238095238,0.33864760857614074,0.4081986143187067,0.36170212765957444,80190.0,0.034482758620689655,0.25752837101242065,0.5125451066943679,Mid Range,10,60,2
Alfa Romeo,4C Spider,2020,0.21428571428571427,0.03078614623419461,0.1489607390300231,0.4893617021276595,68745.0,0.05172413793103449,0.2696214219759926,0.7784703577079896,Entry Level,1,7,0
Subaru,WRX STI,2022,0.2976190476190476,0.0709180868609126,0.1674364896073903,0.723404255319149,38170.0,0.017241379310344827,0.23988919667590028,0.5764197896602362,Entry Level,32,171,0
Tesla,Model S Plaid,2022,,0.46124244090159433,0.6062355658198614,0.03829787234042553,139990.0,0.017241379310344827,,0.7003599851662344,Mid Range,34,116,2
Bugatti,Chiron Super Sport 300+,2022,0.9523809523809523,0.7680043980208907,0.6812933025404156,0.10638297872340424,5200000.0,0.017241379310344827,0.5239612188365652,0.3287424986600789,Ultra Luxury,8,66,3
